Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
EVGA,1152,NVIDIA,With Fan,1 x Dual-Link DVI-D,21-May-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1060,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,192-Bit,3GB,GDDR5,03G-P4-5160-KR,OpenGL 4.5,NONE,Dual Slot,GTX 1060,1708,1506,8008,0,335,EVGA GeForce GTX 1060 DirectX 12 03G-P4-5160-KR 3GB 192-Bit GDDR5 PCI Express 3.0 Video Card,
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5173-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784,1594,8008,182,620,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition, 08G-P4-5173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",4
EVGA,1920,NVIDIA,Double Fans,1 x DVI,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5171-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683,1506,8008,5,620,"EVGA GeForce GTX 1070 GAMING, 08G-P4-5171-KR, 8GB GDDR5, ACX 3.0 & Black Edition",5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6173-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1784,1594,8008,268,620,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0, 08G-P4-6173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,NONE,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6573-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784,1594,8008,20,635,"EVGA GeForce GTX 1070 SC2 GAMING iCX, 08G-P4-6573-KR, 8GB GDDR5, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design, Die Cast/Form Fitted Baseplate",5
EVGA,NONE,NVIDIA,Double Fans,NONE,14-Sep-20,NONE,NONE,NONE,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,NONE,0,PCI Express 3.0 x16,0,NONE,NONE,8GB,NONE,08G-P4-5171-KR,NONE,SLI Ready,NONE,GTX 1070,0,0,0,292,319,EVGA GeForce GTX 1070 8GB ACX 3 Black Edition LED GDDR5 Video Graphics Card GPU,
EVGA,2432,NVIDIA,EVGA iCX,1 x DL-DVI-D,9-Sep-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6775-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1683,1607,8008,21,680,"EVGA GeForce GTX 1070 Ti FTW2 GAMING 08G-P4-6775-KR, 8GB GDDR5 iCX - 9 Thermal Sensors & RGB LED G/P/M",5
EVGA,2432,NVIDIA,Double Fans,1 x DL-DVI-D,11-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6678-KR,OpenGL 4.6,SLI Ready,Triple Slot,GTX 1070,1683,1607,8008,27,685,EVGA GeForce GTX 1070 Ti DirectX 12 08G-P4-6678-KR 8GB 256-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,4
EVGA,2432,NVIDIA,Blower,1 x DL-DVI-D,3-Jun-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5670-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1683,1607,8008,11,685,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5,4
EVGA,1920,NVIDIA,Hybrid Cooler,1 x Dual DVI-D,22-Feb-19,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6178-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784,1594,8008,30,635,"EVGA GeForce GTX 1070 HYBRID GAMING, 08G-P4-6178-KR, 8GB GDDR5, LED, All-In-One Watercooling, DX12 OSD Support (PXOC)",4
EVGA,1920,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI-D,22-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6278-KR,OpenGL 4.6,NONE,Dual Slot,GTX 1070,1797,1607,8008,23,725,"EVGA GeForce GTX 1070 FTW HYBRID GAMING, 08G-P4-6278-KR, 8GB GDDR5, RGB LED, All-In-One Watercooling with 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC)",5
EVGA,1920,NVIDIA,Blower Style Cooler,1 x Dual Link DVI-D,13-Jun-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 GAMING,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5170-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683,1506,8008,6,620,"EVGA GeForce GTX 1070 GAMING, 8GB GDDR5, DX12 OSD Support, Graphics Cards (08G-P4-5170-KR)",5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6171-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683,1506,8008,7,620,"EVGA GeForce GTX 1070 GAMING ACX 3.0, 08G-P4-6171-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6274-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683,1506,8008,21,625,"EVGA GeForce GTX 1070 FTW DT  GAMING ACX 3.0, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, DX12, 08G-P4-6274-KR",4
EVGA,2432,NVIDIA,Hybrid Cooler,1 x DL-DVI-D,6-Aug-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5678-KR,OpenGL 4.6,2-Way SLI,Dual Slot,GTX 1070,1683,1607,8008,4,690,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5678-KR 8GB GDDR5 SC HYBRID & LED,5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.778,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6676-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1797,1607,8008,31,625,"EVGA GeForce GTX 1070 FTW2 GAMING iCX, 08G-P4-6676-KR, 8GB GDDR5, RGB LED, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design",4
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5173-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0,1594,8008,0,620,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition 8GB, 08G-P4-5173-KR, GDDR5, LED, DX12 OSD Support (PXOC) Video Graphics Card",
EVGA,1920,NVIDIA,Double Fans,1 x DVI,11-Nov-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6173-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1784,1594,8008,0,399,EVGA 08G-P4-6173-KR GeForce GTX 1070 SC GAMING ACX 3.0 8GB GDDR5 Graphics Card,
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6276-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,0,1607,8008,1,625,"EVGA GeForce GTX 1070 FTW GAMING ACX 3.0, 08G-P4-6276-KR, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC) Video Graphics Card",5
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5173-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0,1594,8008,1,620,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition, 08G-P4-5173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Video Graphics Card",4
EVGA,1920,NVIDIA,Double Fans,1 x DVI,27-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,NONE,08G-P4-5171-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1683,1506,8008,0,620,EVGA GeForce GTX 1070 Gaming ACX 3.0 Black Edition Graphic Cards (08G-P4-5171-KR),
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,18-Dec-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6171-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1683,1506,8008,0,619,"EVGA GeForce GTX 1070 GAMING ACX 3.0, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6171-KR",
EVGA,2432,NVIDIA,Double Fans,NONE,13-Jun-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6678-KR,OpenGL 4.6,SLI Ready,Triple Slot,GTX 1070,1683,1607,8008,0,695,"EVGA GeForce GTX 1070 Ti FTW ULTRA SILENT GAMING, 8GB GDDR5, ACX 3.0 & RGB LED Graphics Card 08G-P4-6678-KR",
EVGA,2432,NVIDIA,Double Fans,1 x DVI,11-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6678-KR,OpenGL 4.6,SLI Ready,Triple Slot,GTX 1070,1683,1607,8008,0,685,"EVGA GeForce GTX 1070 Ti FTW ULTRA SILENT GAMING, 8GB GDDR5, ACX 3.0 & RGB LED Graphics Card 08G-P4-6678-KR",
EVGA,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6274-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0,1506,8008,0,625,"EVGA GeForce GTX 1070 FTW DT GAMING ACX 3.0, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, DX12, 08G-P4-6274-KR Video Graphics Card",
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6173-KR,OpenGL 4.5,3-Way SLI,Dual Slot,GTX 1070,0,1594,8008,0,620,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 8GB, 08G-P4-6173-KR, GDDR5, LED, DX12 OSD Support (PXOC) Video Graphics Card",
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,13-Nov-18,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.778,NONE,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6676-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,0,1607,8008,0,625,"EVGA GeForce GTX 1070 FTW2 GAMING iCX, 08G-P4-6676-KR, 8GB GDDR5, RGB LED, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design Video Graphics Card",
EVGA,2432,NVIDIA,Double Fans,1 x DL-DVI-D,25-Jan-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5671-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1683,1607,8008,0,685,EVGA GeForce GTX 1070 Ti SC GAMING 8GB 08G-P4-5671-KR GDDR5 ACX 3.0 & Black Edition Video Graphics Card,
EVGA,1920,NVIDIA,NONE,1 x Dual-Link DVI-D,7-Aug-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,0,PCI Express 3.0,0,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6276-KR,OpenGL 4.6,SLI Ready,NONE,GTX 1070,1797,1607,8008,0,625,"EVGA GeForce GTX 1070 FTW GAMING ACX 3.0, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6276-KR",
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,27-Feb-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.778,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6676-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1070,1797,1607,8008,0,629,"EVGA GeForce GTX 1070 FTW2 Gaming, 8GB GDDR5, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M, Asynch Fan, Optimized Airflow Design Graphics Card 08G-P4-6676-KR",
EVGA,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,11-Mar-19,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6276-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1070,1797,1607,8008,20,499,"EVGA GeForce GTX 1070 08G-P4-6276-RX FTW GAMING ACX 3.0, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC) Graphics Card",5
EVGA,1920,NVIDIA,Double Fans,1 x DVI,30-Jun-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-5173-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1070,1784,1594,8008,0,448,"EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition, 08G-P4-5173-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC)",
EVGA,1920,NVIDIA,ACX 3.0,1 x DVI-D,29-Apr-20,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI,111.252,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5,08G-P4-6171-KR,OpenGL 4.5,NVIDIA SLI w/ HB Bridge Support,Dual Slot,GTX 1070,1683,1506,8008,0,399,EVGA GeForce GTX 1070 DirectX 12 08G-P4-6171-KR 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support Gaming ACX 3.0 Video Card,
EVGA,1920,NVIDIA,Hybrid Cooler,1 x DVI,3-Aug-20,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1070,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,0,PCI Express 3.0,0,7680 x 4320,256-Bit,8GB,DDR5,08G-P4-6278-KR,OpenGL 4.6,NONE,NONE,GTX 1070,1797,1607,8008,0,599,"EVGA GeForce GTX 1070 FTW HYBRID GAMING, 08G-P4-6278-KR, 8GB GDDR5, RGB LED, All-In-One Watercooling with 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC)",
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,10/22/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6696-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1683,1569,11016,291,"1,029.00","EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M",5
EVGA,2560,NVIDIA,Double Fans,1 x Dual-Link DVI-D,10/3/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6183-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,0,1708,10000,46,779,"EVGA GeForce GTX 1080 SC GAMING ACX 3.0, 08G-P4-6183-KR, 8GB GDDR5X, LED, DX12 OSD Support (PXOC)",5
EVGA,3584,NVIDIA,Single Fan,NONE,10/26/2018,DirectX 12,3 x DisplayPort 1.4,NONE,GeForce GTX 1080 Ti FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,269.24,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6390-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1582,1480,11016,88,"1,099.00",EVGA GeForce GTX 1080 Ti FE DirectX 12 11G-P4-6390-KR 11GB 352-Bit GDDR5X PCI Express 3.0 SLI Support FOUNDERS EDITION Video Card,5
EVGA,2560,NVIDIA,Double Fans,1 x Dual-Link DVI-D,10/26/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6286-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1860,1721,10000,375,799,"EVGA GeForce GTX 1080 FTW GAMING ACX 3.0, 08G-P4-6286-KR, 8GB GDDR5X, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC)",5
EVGA,3584,NVIDIA,Triple Fans,1 x DVI,3/10/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6696-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,0,1569,11016,291,949.99,"EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M (OEM Edition)",
EVGA,NONE,NVIDIA,Single Fan,NONE,8/1/2020,NONE,NONE,NONE,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,NONE,0,NONE,0,NONE,NONE,11GB,NONE,NONE,NONE,NONE,NONE,GTX 1080,0,0,0,3,799,EVGA GeForce GTX 1080 Ti Gaming 11GB Video Card 11G-P4-5390-KR Graphics GPU,5
EVGA,3584,NVIDIA,Double Fans,1 x Dual-Link DVI-D,10/26/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6393-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1670,1556,11000,291,"1,029.00","EVGA GeForce GTX 1080 Ti SC Black Edition GAMING, 11G-P4-6393-KR, 11GB GDDR5X, iCX Cooler & LED",5
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,12/21/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6696-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,0,1569,11016,291,,"EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M Video Graphics Card",5
EVGA,2560,NVIDIA,ACX 3.0,1 x Dual-Link DVI-D,10/9/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6284-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1733,1607,10000,50,799,"EVGA GeForce GTX 1080 FTW DT GAMING ACX 3.0, 8GB GDDR5X, RGB LED, 10CM FAN, 10 Power Phases, DX12, 08G-P4-6284-KR",4
EVGA,3584,NVIDIA,Double Fans,1 x DVI,3/10/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6393-KR OEM,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1670,1556,11000,291,899.99,"EVGA GeForce GTX 1080 Ti SC2 GAMING, 11G-P4-6593-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M OEM Edition (No Packaging and Accessories)",
EVGA,3584,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI-D,11/26/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.252,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6598-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1670,1556,11016,0,"1,029.00","EVGA GeForce GTX 1080 Ti SC2 HYBRID GAMING, 11G-P4-6598-KR, 11GB GDDR5X, HYBRID & LED, iCX Technology - 9 Thermal Sensors Video Graphics Card",
EVGA,3584,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI,11/24/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,288.798,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6698-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1683,1569,11016,61,"1,080.00","EVGA GeForce GTX 1080 Ti FTW3 HYBRID GAMING, 11G-P4-6698-KR, 11GB GDDR5X, HYBRID & RGB LED, iCX Technology - 9 Thermal Sensors",5
EVGA,2560,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI-D,5/17/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,NONE,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6299-KR,OpenGL 4.5,NONE,Dual Slot,GTX 1080,1860,1721,10000,7,849,"EVGA GeForce GTX 1080 FTW Hydro Copper GAMING, 08G-P4-6299-KR, 8GB GDDR5X, LED, DX12 OSD Support (PXOC)",4
